step,avg_violations,min_violations,homogeneity,network,seed
53,45.65269461077844,27,0.7098203592814373,Email Manufacturing,42
54,45.47904191616767,27,0.7123353293413175,Email Manufacturing,42
55,45.34131736526946,27,0.7138922155688623,Email Manufacturing,42
56,45.203592814371255,27,0.7149700598802395,Email Manufacturing,42
57,44.91017964071856,27,0.7171257485029942,Email Manufacturing,42
58,44.616766467065865,27,0.7192814371257485,Email Manufacturing,42
59,44.33532934131737,27,0.7214371257485029,Email Manufacturing,42
60,44.58682634730539,27,0.7226347305389221,Email Manufacturing,42
61,44.55688622754491,27,0.7231137724550898,Email Manufacturing,42
62,44.47904191616767,27,0.7239520958083832,Email Manufacturing,42
63,44.35329341317365,27,0.7249101796407185,Email Manufacturing,42
64,44.26347305389221,27,0.7261077844311379,Email Manufacturing,42
65,44.10778443113772,27,0.7270658682634732,Email Manufacturing,42
66,43.92814371257485,27,0.7282634730538924,Email Manufacturing,42
67,43.76047904191617,27,0.7293413173652696,Email Manufacturing,42
68,43.712574850299404,27,0.7308982035928143,Email Manufacturing,42
69,43.61077844311377,27,0.7318562874251497,Email Manufacturing,42
70,43.81437125748503,27,0.7324550898203593,Email Manufacturing,42
71,43.7185628742515,27,0.7331736526946108,Email Manufacturing,42
72,43.604790419161674,27,0.73437125748503,Email Manufacturing,42
73,43.40119760479042,27,0.7358083832335329,Email Manufacturing,42
74,43.18562874251497,27,0.737005988023952,Email Manufacturing,42
75,42.91017964071856,27,0.738682634730539,Email Manufacturing,42
76,42.66467065868263,27,0.7404790419161678,Email Manufacturing,42
77,42.52694610778443,27,0.7419161676646708,Email Manufacturing,42
78,42.4311377245509,27,0.7429940119760481,Email Manufacturing,42
79,42.21556886227545,26,0.7445508982035928,Email Manufacturing,42
80,42.47904191616767,27,0.7455089820359282,Email Manufacturing,42
81,42.31736526946108,27,0.7476646706586826,Email Manufacturing,42
82,42.17964071856287,27,0.7494610778443114,Email Manufacturing,42
83,42.08383233532934,27,0.7502994011976049,Email Manufacturing,42
84,42.041916167664674,27,0.7508982035928145,Email Manufacturing,42
85,41.97604790419162,27,0.751616766467066,Email Manufacturing,42
86,41.92215568862275,27,0.7518562874251498,Email Manufacturing,42
87,41.90419161676647,27,0.7522155688622756,Email Manufacturing,42
88,41.83233532934132,27,0.7524550898203592,Email Manufacturing,42
89,41.74850299401198,27,0.7532934131736527,Email Manufacturing,42
90,41.31736526946108,27,0.7537724550898204,Email Manufacturing,42
91,41.21556886227545,27,0.7544910179640719,Email Manufacturing,42
92,41.07784431137725,27,0.755808383233533,Email Manufacturing,42
93,40.83832335329341,25,0.7580838323353295,Email Manufacturing,42
94,40.58682634730539,25,0.7601197604790422,Email Manufacturing,42
95,40.31736526946108,25,0.762874251497006,Email Manufacturing,42
96,40.137724550898206,25,0.7643113772455089,Email Manufacturing,42
97,40.02395209580838,25,0.7653892215568863,Email Manufacturing,42
98,39.89221556886228,25,0.7664670658682635,Email Manufacturing,42
99,39.84431137724551,25,0.7663473053892217,Email Manufacturing,42
100,40.35928143712575,26,0.767185628742515,Email Manufacturing,42
101,40.17365269461078,26,0.7675449101796409,Email Manufacturing,42
102,39.952095808383234,24,0.7705389221556885,Email Manufacturing,42
103,39.70059880239521,24,0.7738922155688622,Email Manufacturing,42
104,39.56287425149701,24,0.775808383233533,Email Manufacturing,42
105,39.4251497005988,24,0.7773652694610779,Email Manufacturing,42
106,39.38922155688623,24,0.7780838323353294,Email Manufacturing,42
107,39.35928143712575,24,0.7784431137724552,Email Manufacturing,42
108,39.32335329341317,24,0.7784431137724552,Email Manufacturing,42
109,39.24550898203593,24,0.7785628742514971,Email Manufacturing,42
110,39.66467065868263,25,0.7785628742514971,Email Manufacturing,42
111,39.59880239520958,25,0.7778443113772455,Email Manufacturing,42
112,39.532934131736525,25,0.778443113772455,Email Manufacturing,42
113,39.48502994011976,25,0.7788023952095808,Email Manufacturing,42
114,39.455089820359284,25,0.7788023952095808,Email Manufacturing,42
115,39.4251497005988,25,0.7794011976047905,Email Manufacturing,42
116,39.40718562874252,25,0.7795209580838324,Email Manufacturing,42
117,39.40119760479042,25,0.7800000000000001,Email Manufacturing,42
118,39.37125748502994,25,0.7804790419161678,Email Manufacturing,42
119,39.31736526946108,25,0.7808383233532936,Email Manufacturing,42
120,39.80239520958084,26,0.7809580838323354,Email Manufacturing,42
121,39.78443113772455,26,0.7813173652694613,Email Manufacturing,42
122,39.76646706586826,26,0.781676646706587,Email Manufacturing,42
123,39.69461077844311,26,0.7819161676646708,Email Manufacturing,42
124,39.65868263473054,26,0.7821556886227546,Email Manufacturing,42
125,39.634730538922156,26,0.7821556886227546,Email Manufacturing,42
126,39.64071856287425,26,0.7822754491017966,Email Manufacturing,42
127,39.622754491017965,26,0.7825149700598805,Email Manufacturing,42
128,39.61077844311377,26,0.7827544910179642,Email Manufacturing,42
129,39.59880239520958,26,0.7828742514970063,Email Manufacturing,42
130,40.22754491017964,27,0.783353293413174,Email Manufacturing,42
131,40.18562874251497,27,0.7838323353293414,Email Manufacturing,42
132,40.17365269461078,27,0.7838323353293414,Email Manufacturing,42
133,40.119760479041915,27,0.784311377245509,Email Manufacturing,42
134,40.09580838323353,27,0.784311377245509,Email Manufacturing,42
135,40.07185628742515,27,0.7844311377245511,Email Manufacturing,42
136,40.05988023952096,27,0.7847904191616769,Email Manufacturing,42
137,40.035928143712574,27,0.7847904191616769,Email Manufacturing,42
138,40.053892215568865,27,0.7843113772455093,Email Manufacturing,42
139,40.07784431137725,27,0.7835928143712577,Email Manufacturing,42
140,40.11377245508982,27,0.7835928143712577,Email Manufacturing,42
141,40.05988023952096,27,0.7829940119760481,Email Manufacturing,42
142,39.946107784431135,27,0.7839520958083834,Email Manufacturing,42
143,39.76646706586826,27,0.7846706586826349,Email Manufacturing,42
144,39.604790419161674,27,0.785868263473054,Email Manufacturing,42
145,39.52694610778443,27,0.7864670658682635,Email Manufacturing,42
146,39.44311377245509,27,0.7867065868263475,Email Manufacturing,42
147,39.38922155688623,27,0.7871856287425152,Email Manufacturing,42
148,39.31736526946108,27,0.7870658682634734,Email Manufacturing,42
149,39.29940119760479,27,0.7871856287425152,Email Manufacturing,42
150,39.467065868263475,26,0.7870658682634734,Email Manufacturing,42
151,39.467065868263475,26,0.7869461077844313,Email Manufacturing,42
152,39.455089820359284,26,0.7867065868263475,Email Manufacturing,42
153,39.4251497005988,26,0.7870658682634734,Email Manufacturing,42
154,39.40119760479042,26,0.787305389221557,Email Manufacturing,42
155,39.37125748502994,26,0.787425149700599,Email Manufacturing,42
156,39.35928143712575,26,0.7875449101796409,Email Manufacturing,42
157,39.35329341317365,26,0.7875449101796409,Email Manufacturing,42
158,39.34730538922156,26,0.7876646706586828,Email Manufacturing,42
159,39.30538922155689,26,0.7881437125748505,Email Manufacturing,42
160,39.8502994011976,26,0.7893413173652697,Email Manufacturing,42
161,39.796407185628745,26,0.7904191616766469,Email Manufacturing,42
162,39.69461077844311,26,0.7920958083832338,Email Manufacturing,42
163,39.64670658682635,26,0.7929341317365273,Email Manufacturing,42
164,39.622754491017965,26,0.7934131736526949,Email Manufacturing,42
165,39.622754491017965,26,0.7934131736526949,Email Manufacturing,42
166,39.58083832335329,26,0.7935329341317368,Email Manufacturing,42
167,39.550898203592816,26,0.7938922155688626,Email Manufacturing,42
168,39.538922155688624,26,0.7940119760479044,Email Manufacturing,42
169,39.50898203592814,26,0.7943712574850301,Email Manufacturing,42
170,39.47904191616767,25,0.7942514970059882,Email Manufacturing,42
171,39.47904191616767,25,0.7942514970059882,Email Manufacturing,42
172,39.47904191616767,25,0.7942514970059882,Email Manufacturing,42
173,39.47904191616767,25,0.7942514970059882,Email Manufacturing,42
174,39.47904191616767,25,0.7943712574850302,Email Manufacturing,42
175,39.47305389221557,25,0.7944910179640721,Email Manufacturing,42
176,39.449101796407184,25,0.7948502994011979,Email Manufacturing,42
177,39.41317365269461,25,0.7952095808383235,Email Manufacturing,42
178,39.38922155688623,25,0.7950898203592816,Email Manufacturing,42
179,39.34730538922156,25,0.7954491017964074,Email Manufacturing,42
180,39.32934131736527,25,0.7955688622754493,Email Manufacturing,42
181,39.32335329341317,25,0.7956886227544913,Email Manufacturing,42
182,39.24550898203593,25,0.7952095808383234,Email Manufacturing,42
183,39.119760479041915,25,0.7948502994011978,Email Manufacturing,42
184,38.97604790419162,25,0.7948502994011979,Email Manufacturing,42
185,38.92814371257485,25,0.796047904191617,Email Manufacturing,42
186,38.82634730538922,25,0.7973652694610781,Email Manufacturing,42
187,38.69461077844311,25,0.7986826347305391,Email Manufacturing,42
188,38.64670658682635,25,0.7994011976047907,Email Manufacturing,42
189,38.59880239520958,25,0.8000000000000002,Email Manufacturing,42
190,38.5748502994012,25,0.8000000000000002,Email Manufacturing,42
191,38.52095808383233,25,0.8009580838323355,Email Manufacturing,42
192,38.4311377245509,24,0.8020359281437127,Email Manufacturing,42
193,38.37125748502994,24,0.8029940119760481,Email Manufacturing,42
194,38.35928143712575,24,0.8032335329341319,Email Manufacturing,42
195,38.32335329341317,24,0.8039520958083832,Email Manufacturing,42
196,38.24550898203593,24,0.8047904191616769,Email Manufacturing,42
197,38.209580838323355,24,0.8055089820359284,Email Manufacturing,42
198,38.19760479041916,24,0.8061077844311378,Email Manufacturing,42
199,38.16766467065868,24,0.8067065868263475,Email Manufacturing,42
200,38.32934131736527,24,0.8070658682634732,Email Manufacturing,42
1,63.55688622754491,43,0.5299401197604794,Email Manufacturing,43
2,63.538922155688624,43,0.5300598802395214,Email Manufacturing,43
3,63.50299401197605,43,0.530538922155689,Email Manufacturing,43
4,63.455089820359284,42,0.5311377245508986,Email Manufacturing,43
5,63.35928143712575,44,0.5329341317365274,Email Manufacturing,43
6,63.203592814371255,44,0.5352095808383237,Email Manufacturing,43
7,63.0059880239521,44,0.537724550898204,Email Manufacturing,43
8,62.73652694610779,45,0.5390419161676652,Email Manufacturing,43
9,62.41916167664671,45,0.5408383233532938,Email Manufacturing,43
10,61.97604790419162,46,0.5446706586826352,Email Manufacturing,43
11,61.43712574850299,45,0.5497005988023956,Email Manufacturing,43
12,61.07185628742515,43,0.5546107784431142,Email Manufacturing,43
13,60.74850299401198,44,0.5574850299401202,Email Manufacturing,43
14,60.34131736526946,43,0.5626347305389225,Email Manufacturing,43
15,60.119760479041915,42,0.5662275449101801,Email Manufacturing,43
16,59.89820359281437,43,0.5704191616766472,Email Manufacturing,43
17,59.68263473053892,43,0.5734131736526951,Email Manufacturing,43
18,59.383233532934135,43,0.5759281437125752,Email Manufacturing,43
19,58.9940119760479,41,0.5797604790419166,Email Manufacturing,43
20,58.56287425149701,40,0.5829940119760484,Email Manufacturing,43
21,58.05988023952096,40,0.587664670658683,Email Manufacturing,43
22,57.34730538922156,41,0.5934131736526951,Email Manufacturing,43
23,56.724550898203596,38,0.6001197604790423,Email Manufacturing,43
24,56.203592814371255,38,0.604790419161677,Email Manufacturing,43
25,55.616766467065865,37,0.6095808383233536,Email Manufacturing,43
26,55.16167664670659,37,0.6124550898203596,Email Manufacturing,43
27,54.76646706586826,37,0.6158083832335333,Email Manufacturing,43
28,54.33532934131737,37,0.6192814371257487,Email Manufacturing,43
29,53.92814371257485,37,0.6228742514970063,Email Manufacturing,43
30,53.64670658682635,37,0.62622754491018,Email Manufacturing,43
31,53.209580838323355,37,0.630419161676647,Email Manufacturing,43
32,52.97604790419162,37,0.6308982035928146,Email Manufacturing,43
33,52.65868263473054,35,0.6320958083832336,Email Manufacturing,43
34,52.461077844311376,35,0.6335329341317368,Email Manufacturing,43
35,52.17964071856287,34,0.6352095808383236,Email Manufacturing,43
36,51.97604790419162,34,0.6367664670658685,Email Manufacturing,43
37,51.706586826347305,34,0.6388023952095812,Email Manufacturing,43
38,51.51497005988024,33,0.6400000000000005,Email Manufacturing,43
39,51.35329341317365,33,0.6405988023952099,Email Manufacturing,43
40,51.035928143712574,33,0.6425149700598806,Email Manufacturing,43
41,50.78443113772455,33,0.6446706586826351,Email Manufacturing,43
42,50.67664670658683,33,0.64622754491018,Email Manufacturing,43
43,50.455089820359284,33,0.6482634730538925,Email Manufacturing,43
44,50.119760479041915,33,0.6512574850299403,Email Manufacturing,43
45,49.964071856287426,33,0.6535329341317369,Email Manufacturing,43
46,49.52694610778443,33,0.6570059880239524,Email Manufacturing,43
47,49.221556886227546,30,0.6595209580838328,Email Manufacturing,43
48,48.97005988023952,30,0.6619161676646711,Email Manufacturing,43
49,48.76646706586826,30,0.6638323353293417,Email Manufacturing,43
50,48.395209580838326,30,0.6652694610778447,Email Manufacturing,43
51,48.23353293413174,30,0.6664670658682639,Email Manufacturing,43
52,48.07185628742515,30,0.6669461077844315,Email Manufacturing,43
53,47.868263473053894,30,0.6671856287425153,Email Manufacturing,43
54,47.83233532934132,30,0.6665868263473057,Email Manufacturing,43
55,47.67664670658683,30,0.6662275449101799,Email Manufacturing,43
56,47.59880239520958,30,0.6661077844311378,Email Manufacturing,43
57,47.38922155688623,30,0.6665868263473057,Email Manufacturing,43
58,47.32335329341317,30,0.6655089820359283,Email Manufacturing,43
59,47.25149700598802,30,0.6651497005988027,Email Manufacturing,43
60,47.4251497005988,30,0.6664670658682637,Email Manufacturing,43
61,47.09580838323353,30,0.66874251497006,Email Manufacturing,43
62,46.796407185628745,30,0.6719760479041917,Email Manufacturing,43
63,46.604790419161674,29,0.6731736526946108,Email Manufacturing,43
64,46.467065868263475,29,0.6754491017964074,Email Manufacturing,43
65,46.33532934131737,29,0.675928143712575,Email Manufacturing,43
66,46.275449101796404,29,0.6761676646706589,Email Manufacturing,43
67,45.97604790419162,29,0.6777245508982037,Email Manufacturing,43
68,45.84431137724551,29,0.6790419161676648,Email Manufacturing,43
69,45.78443113772455,29,0.6798802395209581,Email Manufacturing,43
70,45.808383233532936,29,0.6809580838323355,Email Manufacturing,43
71,45.68862275449102,29,0.6814371257485031,Email Manufacturing,43
72,45.59880239520958,29,0.6813173652694612,Email Manufacturing,43
73,45.51497005988024,29,0.6821556886227544,Email Manufacturing,43
74,45.4311377245509,28,0.6832335329341319,Email Manufacturing,43
75,45.29940119760479,28,0.685748502994012,Email Manufacturing,43
76,45.18562874251497,28,0.6881437125748505,Email Manufacturing,43
77,44.98802395209581,28,0.6908982035928146,Email Manufacturing,43
78,44.83832335329341,28,0.6932934131736528,Email Manufacturing,43
79,44.70059880239521,25,0.6952095808383234,Email Manufacturing,43
80,44.65868263473054,23,0.6984431137724552,Email Manufacturing,43
81,44.40119760479042,23,0.7007185628742516,Email Manufacturing,43
82,44.33532934131737,23,0.7011976047904193,Email Manufacturing,43
83,44.10778443113772,23,0.7033532934131739,Email Manufacturing,43
84,43.946107784431135,23,0.7057485029940122,Email Manufacturing,43
85,43.796407185628745,23,0.7069461077844312,Email Manufacturing,43
86,43.622754491017965,23,0.7082634730538921,Email Manufacturing,43
87,43.4311377245509,23,0.7094610778443114,Email Manufacturing,43
88,43.2814371257485,23,0.7106586826347306,Email Manufacturing,43
89,43.08982035928144,23,0.7117365269461078,Email Manufacturing,43
90,43.1437125748503,23,0.7128143712574849,Email Manufacturing,43
91,42.98203592814371,23,0.7129341317365271,Email Manufacturing,43
92,42.880239520958085,23,0.7130538922155689,Email Manufacturing,43
93,42.81437125748503,23,0.7136526946107784,Email Manufacturing,43
94,42.73652694610779,23,0.7130538922155689,Email Manufacturing,43
95,42.604790419161674,23,0.7143712574850299,Email Manufacturing,43
96,42.467065868263475,23,0.7158083832335329,Email Manufacturing,43
97,42.33532934131737,23,0.7174850299401198,Email Manufacturing,43
98,42.26347305389221,23,0.7182035928143711,Email Manufacturing,43
99,42.21556886227545,23,0.7188023952095807,Email Manufacturing,43
100,42.365269461077844,24,0.7192814371257483,Email Manufacturing,43
101,42.30538922155689,24,0.7199999999999999,Email Manufacturing,43
102,42.26946107784431,24,0.7203592814371257,Email Manufacturing,43
103,42.137724550898206,24,0.7210778443113771,Email Manufacturing,43
104,41.94011976047904,24,0.7203592814371257,Email Manufacturing,43
105,41.796407185628745,24,0.719760479041916,Email Manufacturing,43
106,41.65868263473054,24,0.7204790419161675,Email Manufacturing,43
107,41.58682634730539,24,0.7211976047904191,Email Manufacturing,43
108,41.56287425149701,24,0.7210778443113773,Email Manufacturing,43
109,41.449101796407184,24,0.7217964071856287,Email Manufacturing,43
110,41.48502994011976,25,0.7222754491017964,Email Manufacturing,43
111,41.37125748502994,25,0.722994011976048,Email Manufacturing,43
112,41.29940119760479,25,0.7238323353293414,Email Manufacturing,43
113,41.23952095808383,25,0.7240718562874252,Email Manufacturing,43
114,41.221556886227546,25,0.724191616766467,Email Manufacturing,43
115,41.18562874251497,25,0.7246706586826348,Email Manufacturing,43
116,41.10778443113772,25,0.7252694610778444,Email Manufacturing,43
117,41.06586826347306,25,0.7252694610778444,Email Manufacturing,43
118,41.02994011976048,25,0.7256287425149702,Email Manufacturing,43
119,40.98203592814371,25,0.7257485029940122,Email Manufacturing,43
120,41.131736526946106,24,0.7250299401197605,Email Manufacturing,43
121,41.053892215568865,24,0.7233532934131738,Email Manufacturing,43
122,40.98203592814371,24,0.7226347305389225,Email Manufacturing,43
123,40.94011976047904,24,0.7225149700598804,Email Manufacturing,43
124,40.91017964071856,24,0.7226347305389225,Email Manufacturing,43
125,40.92215568862275,24,0.7223952095808385,Email Manufacturing,43
126,40.92814371257485,24,0.7222754491017966,Email Manufacturing,43
127,40.874251497005986,24,0.7220359281437128,Email Manufacturing,43
128,40.83832335329341,24,0.7221556886227546,Email Manufacturing,43
129,40.790419161676645,24,0.7221556886227547,Email Manufacturing,43
130,40.17365269461078,23,0.7221556886227546,Email Manufacturing,43
131,40.125748502994014,23,0.7225149700598804,Email Manufacturing,43
132,40.06586826347306,23,0.7226347305389225,Email Manufacturing,43
133,40.02994011976048,23,0.7228742514970062,Email Manufacturing,43
134,39.98802395209581,23,0.7225149700598804,Email Manufacturing,43
135,39.92814371257485,23,0.721796407185629,Email Manufacturing,43
136,39.81437125748503,23,0.7200000000000003,Email Manufacturing,43
137,39.75449101796407,23,0.7191616766467068,Email Manufacturing,43
138,39.68263473053892,23,0.7186826347305392,Email Manufacturing,43
139,39.67065868263473,23,0.7188023952095811,Email Manufacturing,43
140,40.01197604790419,24,0.7186826347305392,Email Manufacturing,43
141,39.98802395209581,24,0.7188023952095811,Email Manufacturing,43
142,39.97005988023952,24,0.7189221556886229,Email Manufacturing,43
143,39.91017964071856,24,0.719041916167665,Email Manufacturing,43
144,39.874251497005986,24,0.7192814371257488,Email Manufacturing,43
145,39.8502994011976,24,0.7196407185628746,Email Manufacturing,43
146,39.83832335329341,24,0.7198802395209583,Email Manufacturing,43
147,39.82634730538922,24,0.7200000000000004,Email Manufacturing,43
148,39.796407185628745,24,0.7200000000000003,Email Manufacturing,43
149,39.7185628742515,24,0.7203592814371259,Email Manufacturing,43
150,39.125748502994014,25,0.7203592814371262,Email Manufacturing,43
151,39.07784431137725,25,0.7188023952095812,Email Manufacturing,43
152,39.07185628742515,25,0.7160479041916171,Email Manufacturing,43
153,38.964071856287426,25,0.7144910179640723,Email Manufacturing,43
154,38.97604790419162,25,0.713293413173653,Email Manufacturing,43
155,38.97005988023952,25,0.7112574850299405,Email Manufacturing,43
156,38.862275449101794,25,0.7098203592814373,Email Manufacturing,43
157,38.89221556886228,25,0.7119760479041919,Email Manufacturing,43
158,38.82634730538922,25,0.7130538922155693,Email Manufacturing,43
159,38.808383233532936,25,0.7134131736526949,Email Manufacturing,43
160,39.275449101796404,26,0.7137724550898207,Email Manufacturing,43
161,39.32335329341317,26,0.7146107784431142,Email Manufacturing,43
162,39.33532934131737,26,0.7149700598802399,Email Manufacturing,43
163,39.30538922155689,25,0.7155688622754494,Email Manufacturing,43
164,39.31137724550898,25,0.7160479041916171,Email Manufacturing,43
165,39.31137724550898,25,0.7160479041916171,Email Manufacturing,43
166,39.31137724550898,25,0.7159281437125752,Email Manufacturing,43
167,39.29940119760479,25,0.7159281437125752,Email Manufacturing,43
168,39.287425149700596,25,0.7161676646706588,Email Manufacturing,43
169,39.2814371257485,25,0.7164071856287427,Email Manufacturing,43
170,39.461077844311376,26,0.7162874251497009,Email Manufacturing,43
171,39.461077844311376,26,0.7162874251497009,Email Manufacturing,43
172,39.44311377245509,26,0.7161676646706588,Email Manufacturing,43
173,39.44311377245509,26,0.7160479041916169,Email Manufacturing,43
174,39.43712574850299,26,0.7159281437125751,Email Manufacturing,43
175,39.4311377245509,26,0.7158083832335332,Email Manufacturing,43
176,39.41916167664671,26,0.7160479041916169,Email Manufacturing,43
177,39.41916167664671,26,0.7160479041916169,Email Manufacturing,43
178,39.377245508982035,26,0.716047904191617,Email Manufacturing,43
179,39.377245508982035,26,0.716047904191617,Email Manufacturing,43
180,38.874251497005986,25,0.716167664670659,Email Manufacturing,43
181,38.81437125748503,25,0.7164071856287427,Email Manufacturing,43
182,38.82035928143713,25,0.7166467065868265,Email Manufacturing,43
183,38.790419161676645,25,0.7166467065868267,Email Manufacturing,43
184,38.78443113772455,25,0.7166467065868267,Email Manufacturing,43
185,38.78443113772455,25,0.7166467065868267,Email Manufacturing,43
186,38.77245508982036,25,0.7167664670658687,Email Manufacturing,43
187,38.77245508982036,25,0.7168862275449105,Email Manufacturing,43
188,38.77245508982036,25,0.7172455089820363,Email Manufacturing,43
189,38.77245508982036,25,0.7174850299401201,Email Manufacturing,43
190,39.07784431137725,26,0.7173652694610781,Email Manufacturing,43
191,39.02994011976048,26,0.717604790419162,Email Manufacturing,43
192,39.02395209580838,26,0.7177245508982039,Email Manufacturing,43
193,39.0,26,0.7178443113772458,Email Manufacturing,43
194,39.0,26,0.7179640718562879,Email Manufacturing,43
195,39.0059880239521,26,0.7178443113772459,Email Manufacturing,43
196,39.0059880239521,26,0.717724550898204,Email Manufacturing,43
197,38.98802395209581,26,0.717604790419162,Email Manufacturing,43
198,38.98203592814371,26,0.717724550898204,Email Manufacturing,43
199,38.97005988023952,26,0.7177245508982039,Email Manufacturing,43
200,39.58682634730539,27,0.7178443113772458,Email Manufacturing,43
